mhiggs,mchi1,mchipm1,Final_CLs,exclusion
126.672038,469.637504,776.728724,0.803,1
122.785625,906.084522,1822.49758,1.0,1
127.870393,778.999609,1621.13002,1.0,1
123.619038,702.004287,1493.16636,1.0,1
122.270073,330.167263,334.608013,0.558,1
122.364111,316.01964,318.156869,0.852,1
120.938514,513.965792,515.819768,0.279,1
126.80654,132.694155,1358.2424,1.0,1
128.71399,98.3040731,98.5057933,0.00678,0
126.760556,591.709573,596.249801,1.0,1
126.087416,229.256177,232.642932,0.078,1
126.952814,118.274428,119.431213,0.559,1
122.156669,359.223637,698.168575,0.51,1
123.583288,233.425471,241.438756,0.576,1
122.624949,267.678083,268.328105,0.0,0
125.078524,610.180934,611.073962,0.874,1
121.498157,230.890054,234.067746,0.0608,1
129.748083,233.081354,238.578605,1.0,1
124.490718,468.705899,975.468089,0.281,1
125.264164,279.099989,1105.35811,0.46,1
129.172369,334.600541,786.194611,0.242,1
121.840707,150.444725,152.765765,0.040817816,0
120.41037,498.414162,501.341737,0.723,1
121.464499,4.2626024,733.067649,0.1213523,1
124.825888,348.710327,348.878686,0.0,0
123.428968,594.161024,830.384523,0.909,1
128.50087,164.539779,904.731873,0.132,1
124.572914,34.3849028,553.227585,1.15e-06,0
120.581239,954.299302,1806.64759,1.0,1
128.043843,107.602901,147.962581,0.00223,0
122.991428,173.548774,173.742199,0.0,0
126.357481,102.742237,106.621024,0.391,1
126.713446,1061.52742,1062.60237,1.0,1
124.987186,457.704265,943.609151,0.18,1
120.453606,257.433124,695.493747,0.0931,1
120.162788,468.490415,468.614738,1.0,1
125.068628,668.065029,867.244461,0.969,1
121.867485,112.090734,708.796764,0.034854382,0
123.889788,213.441365,213.690179,0.259,1
126.882465,155.712878,244.700458,3.61e-06,0
129.340793,336.800406,336.976721,0.0,0
126.423491,45.166549,842.452227,0.12304348,1
122.406395,111.774028,297.353853,0.026989635,0
123.265561,497.607486,500.254627,0.592,1
125.114485,517.251393,1858.99062,1.0,1
122.259194,293.205235,296.235352,0.641,1
121.699627,703.675773,1173.5717,0.562,1
121.579706,1669.07901,1705.51659,1.0,1
126.474102,723.167964,736.729549,1.0,1
124.703853,223.873963,224.01484,0.0,0
124.341586,933.871184,1273.48964,1.0,1
121.879476,660.815368,678.123373,0.891,1
127.719941,593.021522,593.071817,0.947,1
124.025685,170.179911,176.256279,0.0156027,0
121.968968,386.481663,386.614713,0.0,0
125.955246,686.094369,1598.32957,1.0,1
121.911843,1224.29925,1225.83433,1.0,1
120.102529,552.536047,1310.82275,1.0,1
123.944183,18.4908376,1257.38377,1.0,1
125.16134,233.288342,233.480338,0.0,0
126.005567,186.152167,188.885866,0.703,1
122.999136,319.437256,1421.32076,1.0,1
123.682939,740.932867,741.984772,0.996,1
124.809933,36.6669328,886.347807,0.006726697,0
121.604057,529.050468,529.141379,0.425,1
120.646369,402.576911,1406.44282,1.0,1
121.880576,918.039644,1031.82022,0.974,1
121.404904,377.033707,377.189129,0.0,0
127.008449,469.941257,472.601902,0.195,1
127.834075,739.28796,846.966394,0.884,1
124.958408,814.650567,857.309415,1.0,1
125.046787,479.781542,481.357341,0.666,1
128.178153,229.326322,229.514263,0.0,0
121.065934,325.304507,334.836072,0.898,1
125.874609,449.634816,452.930755,0.216,1
120.66224,1691.41411,1697.23452,1.0,1
125.065209,101.462116,107.048838,0.000122,0
124.323715,994.383776,1070.94426,0.979,1
123.552411,371.313301,371.800901,0.913,1
122.873674,245.008034,245.220189,0.277,1
124.964745,195.156425,196.2439,1.0,1
122.412073,369.946469,370.090531,0.0,0
124.574866,415.783964,417.19889,0.0977,1
128.86975,99.025222,250.450003,0.017,0
122.279006,882.563306,1801.06367,1.0,1
120.044039,1134.28159,1459.99135,1.0,1
125.723042,554.445468,590.497607,0.886,1
123.084806,888.19026,889.402345,1.0,1
121.53257,272.663346,272.851676,0.0,0
122.295596,736.603365,962.449379,0.965,1
127.149942,371.627148,426.527764,0.493,1
124.654653,373.056864,377.291337,0.289,1
120.312439,1377.81171,1886.40173,1.0,1
127.007099,252.663085,475.67343,0.245,1
127.569671,298.534662,298.791535,0.101,1
124.983658,677.067746,684.401356,0.717,1
125.768301,675.332625,678.150859,0.757,1
120.363672,217.224511,471.439045,0.27,1
125.2491,377.022844,377.177442,0.0,0
126.715039,1010.25001,1176.34608,1.0,1
123.643299,193.61145,251.515716,0.19019687,1
125.140152,334.551092,334.722377,0.0,0
125.135572,926.395393,1166.26811,1.0,1
120.810546,23.9367574,678.679373,0.051419277,1
123.593587,223.262618,596.563679,0.0786,1
125.536769,554.042375,554.120028,1.0,1
120.493945,505.110264,960.766794,0.109,1
121.560685,628.338763,789.35884,0.947,1
126.033953,277.574151,279.027313,1.0,1
125.281811,1522.08906,1527.41489,1.0,1
125.533602,114.193877,799.864641,0.08374486,1
124.09756,175.493167,175.684297,0.0,0
124.784596,202.01417,202.20792,0.0,0
122.620617,681.725771,683.10301,0.854,1
126.621026,618.09456,620.880866,0.719,1
121.758041,189.775458,189.967764,0.0,0
126.490328,3.45182825,690.132442,3.99e-06,0
127.385448,839.395064,847.529456,0.925,1
124.584286,249.126762,460.086928,0.72,1
125.725686,468.587275,1141.52177,0.544,1
127.778099,191.226981,236.212272,0.00105,0
121.365428,802.831062,1081.54562,0.962,1
122.079452,1380.99307,1548.34852,1.0,1
127.360431,459.660314,463.24595,0.234,1
126.964251,192.479751,192.847476,0.525,1
125.102215,564.723654,1504.74148,1.0,1
127.796122,745.304,746.399935,0.964,1
125.562251,656.94645,673.710633,0.929,1
120.186125,1642.28681,1643.19719,1.0,1
122.504597,485.248856,485.377507,0.635,1
127.901532,432.721914,1297.65779,1.0,1
122.705881,911.099344,1356.48325,1.0,1
120.975992,606.774268,1444.58118,1.0,1
120.868702,1487.86715,1487.96445,1.0,1
126.139725,263.870454,1210.72075,1.0,1
123.266918,221.468685,225.61533,0.418,1
127.479586,662.580308,662.591875,1.0,1
121.201272,762.237661,880.38202,0.952,1
126.597362,954.05731,1313.34467,1.0,1
124.87702,315.3402,372.329413,0.631,1
120.102355,842.060796,844.262774,0.925,1
128.764453,502.307812,502.427554,0.636,1
125.172115,218.547875,219.710957,1.0,1
121.689717,1185.92927,1193.94849,1.0,1
121.900371,178.295958,600.318823,0.11241101,1
126.701427,863.856563,864.952315,1.0,1
124.871055,1096.77027,1381.84504,1.0,1
124.918707,118.615036,649.430081,0.0422,0
121.436735,220.944935,221.137828,0.0,0
126.106144,710.22016,710.332015,0.939,1
125.50665,312.613732,711.964988,0.209,1
128.424104,85.113719,366.865978,2.23e-05,0
122.434193,232.194401,232.384135,0.0,0
125.877114,237.424262,237.68577,0.129,1
123.069694,103.48939,107.14786,0.154,1
125.868926,906.250611,1343.54959,1.0,1
123.297778,132.018378,132.206853,0.0,0
122.357201,591.356768,988.38848,0.753,1
124.627641,231.083346,231.309301,0.125,1
127.197374,31.1768638,1210.67356,1.0,1
125.88233,64.5844888,1463.77348,1.0,1
121.821251,133.291814,133.488311,0.00613,0
127.80693,347.001632,347.78166,0.852,1
125.490276,1594.64507,1595.51806,1.0,1
124.499554,95.6226249,95.8031398,0.0,0
122.075515,196.450911,196.644881,0.0,0
125.298553,225.870271,228.013062,0.258,1
125.798201,1026.77714,1027.20202,1.0,1
126.75506,129.368291,129.554357,0.0,0
125.713231,274.627966,278.170085,0.614,1
120.496143,373.966578,376.891908,1.0,1
124.531225,84.8956344,725.941934,0.037566684,0
120.253048,146.440181,149.446276,0.416,1
128.11458,216.073229,1394.15049,1.0,1
127.118205,286.20215,286.396711,0.272,1
123.899653,506.702071,506.799481,0.923,1
123.839713,159.997566,162.371979,0.0,0
123.256772,138.633829,390.674944,0.24328457,1
126.54323,381.406022,1477.03544,1.0,1
125.008132,166.482735,239.354111,0.0,0
126.285099,132.012146,1370.60777,1.0,1
129.979305,147.216066,150.651733,0.0322,0
125.706057,431.327447,433.472621,0.453,1
126.970884,258.446681,1028.30424,0.446,1
127.428194,399.571507,1446.74388,1.0,1
122.837347,195.240926,195.433251,0.0,0
124.07829,173.340679,173.538432,0.0,0
127.410504,275.174845,276.303203,1.0,1
125.715408,98.0341796,103.048536,0.000249,0
127.246055,294.249831,295.245512,0.786,1
124.870276,483.299246,502.800413,0.858,1
122.06521,681.00621,681.463927,1.0,1
127.686363,232.871557,235.308832,0.109,1
120.69181,643.715544,648.80771,0.91,1
124.282806,440.505484,442.483996,0.225,1
126.869279,490.743984,490.849373,0.913,1
120.64155,170.503806,170.708538,0.0413,0
127.816266,864.268077,867.342695,1.0,1
122.68926,162.206618,165.386718,0.352,1
128.063794,381.07486,1604.02768,1.0,1
127.465355,872.424241,873.192756,0.776,1
124.114811,1063.83385,1066.1118,1.0,1
122.705276,256.74842,730.933274,0.0591,1
126.399779,304.207127,527.675965,0.669,1
126.146853,989.06856,990.084102,1.0,1
120.743503,510.247173,885.35345,0.218,1
125.229025,368.376465,372.297672,0.545,1
121.627098,1588.41107,1731.70406,1.0,1
128.783023,135.721194,302.23869,0.09876195,1
125.58389,411.158436,413.004146,0.249,1
120.582545,423.761896,962.552394,0.488,1
127.349653,129.63032,728.208243,0.04443291,0
122.672728,143.204919,143.393834,0.0,0
120.911953,205.20665,212.146892,0.763,1
124.006575,131.194228,138.046647,0.0125,0
123.521054,428.885432,429.010884,0.0,0
124.082749,299.278256,299.450379,0.0,0
126.994535,403.715212,403.871506,0.0,0
120.902758,391.877554,394.599512,0.0,0
120.204478,1301.27841,1302.07372,1.0,1
125.607563,154.657627,159.893474,0.017066514,0
125.461289,124.654499,124.839636,0.0,0
126.206489,1181.11751,1185.37568,1.0,1
121.260212,276.662522,1618.62283,1.0,1
121.329415,800.702981,801.767798,0.922,1
121.720516,649.354074,1709.45821,1.0,1
127.237224,416.023366,523.29207,0.766,1
127.010246,453.600176,456.695921,1.0,1
121.200849,96.6007231,99.5960479,0.0332,0
126.15594,464.134579,466.496291,0.732,1
126.812336,292.871291,297.622297,0.926,1
125.220902,1027.35385,1435.9727,1.0,1
121.5173,132.595095,139.907494,0.0748,1
122.624425,177.274499,695.628016,4.13e-06,0
124.572987,117.777427,124.844059,0.196,1
125.242443,621.009101,770.935347,0.982,1
121.022212,383.958765,385.5666,0.711,1
125.664621,208.310575,209.175032,0.22,1
124.967144,863.710898,881.31473,0.996,1
120.579559,203.022398,907.50791,0.262,1
121.610413,422.544959,432.995517,0.8,1
127.345091,144.440377,415.444269,0.21566321,1
121.89217,979.147354,1586.59847,1.0,1
122.540114,312.873974,313.083213,0.251,1
125.81473,197.134649,242.805246,0.468,1
121.15083,470.049375,897.132818,0.373,1
121.889473,222.09077,1636.0586,1.0,1
126.497434,502.722229,1053.49914,0.519,1
127.036651,284.599457,288.094921,0.49,1
121.077791,139.533732,1365.80939,1.0,1
125.349008,1397.17836,1623.8308,1.0,1
122.832982,305.985071,903.886759,0.06466237,1
120.576731,353.17373,1029.85736,0.052,1
125.792435,964.645687,1430.50893,1.0,1
126.450012,689.919074,772.372011,0.982,1
129.085586,290.560905,398.939119,0.449,1
121.8692,303.058482,1440.12691,1.0,1
122.87884,497.008677,1615.74124,1.0,1
122.968749,206.226018,210.081942,0.106,1
125.31685,306.606389,306.798357,0.169,1
124.91283,413.955121,667.806408,0.702,1
123.402316,71.7170842,911.126264,0.0926,1
126.277025,611.46966,611.579003,0.83,1
125.770711,682.950432,1012.24569,0.849,1
120.845608,242.576405,242.764185,0.0,0
122.466578,396.464812,396.613059,0.0,0
124.292863,386.372667,386.510654,0.933,1
126.949212,577.420544,1468.57527,1.0,1
120.645656,1223.97726,1242.57061,1.0,1
120.285725,523.565656,523.622834,1.0,1
125.553503,243.542064,247.601271,0.678,1
121.579857,424.881743,427.449374,0.869,1
126.854148,272.647985,274.262637,0.858,1
126.519788,236.139355,236.325868,0.0,0
125.091068,752.026413,1068.75228,0.924,1
124.851101,131.731569,134.340609,0.545,1
122.268701,658.693881,1037.11652,0.801,1
121.860776,493.6682,496.855484,0.482,1
125.814216,211.622239,211.860647,0.49,1
125.915497,661.898656,1375.58806,1.0,1
124.86092,1258.9369,1262.54935,1.0,1
126.106275,668.231878,800.981572,0.958,1
123.592621,106.528627,1279.57475,1.0,1
126.371305,148.996558,160.112013,0.663,1
125.165416,596.133021,596.196354,0.831,1
125.134778,146.615929,150.374965,0.501,1
125.888257,1203.49631,1204.26215,1.0,1
126.78519,219.563929,257.888661,0.708,1
124.194728,168.305384,198.210637,0.0069,0
123.87811,227.883763,669.356987,0.0441,0
124.633808,227.190404,229.987843,1.0,1
124.330493,504.418212,528.628182,0.931,1
121.935476,410.397063,413.013821,0.318,1
123.385939,1370.63859,1370.65344,1.0,1
127.888334,1238.9418,1471.24052,1.0,1
128.145025,440.324497,441.018245,0.699,1
123.110152,769.329413,1015.0889,0.907,1
121.735822,296.714222,296.891044,0.0,0
126.600123,476.098688,478.377081,0.953,1
123.286576,1276.18056,1427.75477,1.0,1
123.061905,97.3104747,284.469825,0.0065829083,0
124.230509,422.670661,423.858864,0.186,1
125.755017,482.528639,482.628007,0.909,1
122.457515,840.024964,1205.84162,1.0,1
127.890369,855.727931,1347.98227,1.0,1
121.287998,321.10489,321.278355,0.0,0
121.294974,227.607618,671.521206,0.025040345,0
122.559873,436.046728,436.176385,0.0,0
120.861131,540.000195,704.033132,0.782,1
124.581385,348.984817,349.158761,0.0,0
127.292257,85.6777266,713.956284,0.072180524,1
121.013955,691.666742,692.241356,0.955,1
125.402839,720.477989,720.840214,0.961,1
121.432789,393.592061,393.747099,0.0,0
123.189774,485.347097,486.218904,0.871,1
127.277274,387.972709,388.121223,0.0,0
124.192627,82.024719,925.515966,0.023893954,0
123.297343,256.434319,549.342746,0.22,1
120.702291,1105.85822,1108.33685,1.0,1
127.026445,133.649612,135.255632,0.861,1
127.28546,183.877868,184.066568,0.0,0
125.347254,350.110893,350.274703,0.0,0
123.742819,424.795396,426.856863,0.772,1
120.352546,69.3082282,372.947436,0.043510485,0
127.689463,234.660495,371.351686,0.354,1
121.372166,588.718038,588.768337,1.0,1
120.805904,644.877556,645.9297,0.917,1
124.483009,526.048709,526.134395,0.873,1
124.817583,449.807864,1949.29767,1.0,1
129.097443,476.503266,643.116599,0.79,1
121.852754,866.128395,1334.16442,1.0,1
127.588794,1475.02934,1475.28614,1.0,1
121.306842,490.533091,1479.07584,1.0,1
126.458972,579.077582,579.349382,0.765,1
127.330683,894.74831,907.721369,0.94,1
125.647018,255.011286,256.726674,0.706,1
123.563978,12.3259506,834.694108,0.007451303,0
125.863607,1264.5398,1858.93838,1.0,1
124.360774,1548.97384,1722.69315,1.0,1
124.498348,22.9930129,1397.83221,1.0,1
127.807338,977.631734,978.142234,0.858,1
125.629538,273.429354,277.285708,0.06760795,1
125.219367,697.612245,711.504281,0.692,1
121.690571,1046.80637,1053.18809,1.0,1
126.920101,505.425535,507.435471,1.0,1
126.821276,520.660334,528.269471,0.953,1
121.234523,152.297042,153.735903,0.937,1
121.893305,800.185413,802.668901,1.0,1
122.914269,763.020641,764.839722,0.942,1
123.484881,108.847301,109.031012,0.0,0
122.449689,291.081664,295.481274,0.165,1
126.389406,448.028043,451.230711,0.474,1
124.353707,55.7513707,627.297059,0.0118642,0
122.330478,263.561872,263.752092,0.876,1
123.24399,305.162649,305.335056,0.0,0
123.78756,457.605651,457.952335,1.0,1
127.284493,944.262525,946.781992,0.943,1
129.704171,167.824821,170.503118,0.0884,1
121.567485,1443.03784,1443.10501,1.0,1
127.714891,379.215633,379.420041,0.251,1
121.551732,212.22822,215.133857,0.462,1
121.16588,1007.01462,1513.31071,1.0,1
123.869145,237.291409,237.539896,0.0546,1
126.538964,617.891307,617.951356,0.826,1
120.269264,230.199686,727.67584,0.045,0
125.423067,179.343657,1300.53105,1.0,1
120.463309,644.267209,648.755471,1.0,1
127.046897,304.49512,308.576117,0.909,1
121.088818,864.982262,895.181391,1.0,1
126.260392,1409.97349,1631.09495,1.0,1
124.438607,400.004596,400.164196,0.0,0
127.112911,1355.53359,1356.44744,1.0,1
127.502307,611.013581,1044.59045,0.693,1
122.14453,89.48749,117.615539,1.44e-17,0
123.489249,1644.44238,1649.91317,1.0,1
126.088924,1153.69854,1156.74917,1.0,1
123.451626,790.523858,1659.41905,1.0,1
123.935553,367.791201,368.119768,0.691,1
126.248594,550.276223,550.376509,0.558,1
123.048129,869.986144,875.145355,1.0,1
127.128965,399.441447,617.501172,0.73,1
124.641714,1442.64861,1640.53534,1.0,1
123.413392,476.935178,479.98174,0.148,1
123.849196,95.9804419,718.511987,0.04944483,0
128.014692,203.416675,203.846763,0.89,1
128.05714,364.469643,365.773947,0.273,1
120.793968,717.142004,719.421767,0.818,1
127.903708,1338.61897,1339.25974,1.0,1
121.613715,310.406208,405.878252,0.725,1
123.847508,10.730603,415.529577,2.19e-08,0
128.555328,378.923351,379.075568,0.0,0
120.74729,683.552762,688.4548,0.859,1
125.271251,185.591251,186.280543,0.0060490076,0
123.604457,1387.31946,1388.79071,1.0,1
127.419543,527.68607,530.573759,0.925,1
123.575465,194.74428,1332.90965,1.0,1
123.249914,230.260202,234.248434,0.0641,1
123.769797,158.231694,158.429559,0.00697,0
120.774276,907.046941,1521.86709,1.0,1
122.512678,187.186819,1558.8194,1.0,1
127.936,1260.92159,1506.21735,1.0,1
127.895751,1310.22958,1390.68334,1.0,1
125.50887,759.658218,760.658951,0.842,1
120.450029,172.543631,175.747101,0.555,1
120.919793,602.890008,602.982669,0.676,1
124.720461,776.716469,777.930925,0.74,1
125.843511,338.151627,340.48804,0.672,1
124.077774,521.164181,521.268342,0.778,1
127.148623,1109.70986,1113.4367,1.0,1
127.761621,279.347255,281.516781,0.151,1
121.64596,361.980667,563.470871,0.64,1
122.495464,229.472915,229.662472,0.0,0
126.380653,1588.63591,1589.74212,1.0,1
121.865914,818.230124,818.923173,1.0,1
126.209446,352.724572,352.893457,0.0,0
127.116587,558.415751,883.302369,0.709,1
121.443219,242.681286,888.643603,0.117,1
120.164676,582.676733,592.544036,0.75,1
124.193053,906.711098,930.321407,0.936,1
126.312104,785.260388,1613.7638,1.0,1
124.222051,800.979562,844.249074,0.931,1
120.99513,795.702317,1806.23986,1.0,1
120.507206,176.913658,1205.09313,1.0,1
125.290765,109.441405,109.624262,0.0,0
126.855814,1028.56735,1221.00031,1.0,1
122.014733,1755.3787,1902.13864,1.0,1
124.426691,286.155881,286.336815,0.0,0
126.563325,868.832178,871.464987,0.929,1
121.628497,295.728807,295.905881,0.0,0
121.21459,478.13409,483.004886,0.547,1
120.198553,456.979915,1349.73933,1.0,1
126.218613,219.388103,219.578221,0.0,0
122.23203,878.342023,883.756817,0.995,1
122.259375,1132.55207,1140.61392,1.0,1
128.207367,1482.97238,1483.05229,1.0,1
122.796159,570.159065,1384.30031,1.0,1
127.927702,225.666945,1196.79388,0.541,1
124.44159,207.98149,892.419947,0.018154405,0
125.898613,180.767402,184.115403,0.0174,0
123.476688,571.04112,571.580411,1.0,1
122.842284,359.059558,361.998462,0.76,1
120.863241,1064.77264,1230.60434,1.0,1
127.972172,682.881201,1095.54681,0.699,1
122.09316,61.1252475,897.071396,0.0835,1
122.859881,357.616625,1102.89016,0.434,1
123.118283,632.931918,848.401013,0.93,1
123.824715,261.702899,1171.9283,0.289,1
128.519809,529.198367,529.266362,1.0,1
121.685996,379.479878,382.839996,0.0504,1
126.771657,748.684491,750.024465,0.66,1
124.913416,576.743337,1845.53205,1.0,1
124.702713,200.845348,201.033462,0.0,0
126.246048,457.551541,717.59037,0.559,1
125.383763,89.8665333,694.964383,1.27e-05,0
126.126708,832.477133,833.292147,1.0,1
122.767785,586.432015,588.943809,0.663,1
125.457309,148.763704,150.882332,0.0,0
127.187286,333.086918,333.261798,0.0,0
126.770522,512.260066,512.363139,0.916,1
121.939018,420.491051,423.799827,1.0,1
127.229438,231.561475,237.883939,0.0161,0
120.131767,947.758372,950.23648,1.0,1
124.231049,151.720758,152.599839,0.846,1
121.724763,292.457576,1195.1395,0.563,1
122.555572,1237.7601,1238.53589,1.0,1
125.762085,239.413265,242.498406,0.359,1
128.077808,815.563263,869.674497,1.0,1
125.131675,397.978005,401.186729,0.332,1
127.675334,588.703582,1119.34704,0.684,1
127.958792,572.159925,639.646071,0.898,1
126.7693,1333.11404,1339.60975,1.0,1
124.70489,424.865076,428.332754,1.0,1
123.465573,33.3110531,403.265317,0.21286818,1
122.078063,213.445058,216.096469,0.27,1
122.757405,203.249046,203.43629,0.0,0
126.522036,242.464681,242.663465,0.0,0
126.239008,699.12138,699.359846,0.66,1
125.45689,591.69929,598.919357,1.0,1
125.458796,1028.33005,1697.60268,1.0,1
125.043303,1874.28428,1885.636,1.0,1
124.319238,481.730237,482.620172,0.447,1
122.058617,755.034667,756.296799,0.806,1
124.89872,1127.06502,1128.60054,1.0,1
121.219276,483.856569,483.985963,0.0,0
127.795671,521.205908,521.890849,0.927,1
125.018534,230.155802,230.348558,0.0,0
122.97425,530.382573,728.471527,0.94,1
126.410182,580.272855,582.909151,0.82,1
127.685341,883.140051,1245.80767,1.0,1
121.289735,164.362814,165.093042,0.895,1
125.579847,1296.70497,1297.61918,1.0,1
122.535156,547.054188,549.892421,0.482,1
121.040416,1074.79312,1522.76363,1.0,1
123.623111,218.120295,218.310237,0.0,0
123.490278,533.93874,749.333119,0.812,1
127.266832,853.654837,857.559695,0.908,1
122.605266,1224.94911,1268.54326,1.0,1
127.470705,767.47146,770.073003,0.934,1
128.181938,64.452228,363.617092,0.006024336,0
126.196014,1029.00205,1029.97816,1.0,1
120.195524,635.497116,785.183877,0.889,1
124.192038,237.250918,237.498588,0.31,1
122.666883,1106.72075,1595.10488,1.0,1
127.962505,261.346327,264.930927,0.172,1
121.363804,902.548758,905.802961,0.933,1
120.202363,760.654783,764.766069,1.0,1
128.200301,846.026594,952.982495,0.963,1
125.466293,496.335047,498.8415,0.685,1
121.611439,706.645043,1119.31487,0.804,1
128.729502,331.557348,771.443441,0.056401905,1
120.996853,115.088405,1809.15682,1.0,1
124.399123,480.12061,480.843257,1.0,1
121.177957,13.5793804,456.592838,0.10598227,1
127.898928,226.164229,226.370618,0.107,1
122.95067,699.818466,701.913885,0.867,1
125.181083,353.770312,371.112969,0.928,1
124.838595,89.1550068,285.924344,0.04942372,0
125.471,151.07484,151.266806,0.0,0
125.705596,246.456,246.643136,0.0,0
128.356981,316.978086,317.450386,0.235,1
126.878315,230.399223,231.102223,0.41,1
128.440675,840.54358,852.125399,1.0,1
123.619382,523.160829,526.459579,0.93,1
120.207721,1341.27283,1346.54888,1.0,1
127.571414,331.078089,331.244933,0.0,0
126.373618,1196.29375,1197.11925,1.0,1
120.095371,955.81345,1395.92616,1.0,1
120.250889,880.231255,882.482948,0.803,1
126.999517,177.138548,181.418105,0.0805,1
121.243593,610.131584,612.498869,1.0,1
122.586961,35.3485974,238.057211,1.78e-05,0
123.405615,59.7545624,384.578393,0.039752413,0
121.324824,1721.18791,1728.40344,1.0,1
122.68911,1009.56644,1010.43572,1.0,1
120.380597,642.242917,645.785124,0.999,1
122.044922,153.745854,159.131605,0.0036584989,0
120.964641,109.393491,109.578745,0.0,0
122.319121,451.100208,451.167794,0.304,1
120.447178,1221.28108,1388.25447,1.0,1
121.508779,511.027557,1417.9788,1.0,1
122.625687,359.888413,360.573679,1.0,1
120.946343,179.062572,183.246017,0.0037367356,0
120.827913,784.339264,786.800853,0.945,1
128.871228,97.3688747,97.8066308,0.000935,0
120.460452,853.550305,855.93096,1.0,1
124.965237,1843.36972,1845.43213,1.0,1
128.564055,161.252787,164.453704,0.179,1
123.885137,738.271926,1616.69328,1.0,1
125.416668,1104.58231,1109.20069,1.0,1
121.456907,1045.787,1492.12463,1.0,1
126.724732,462.264281,464.12217,0.286,1
120.532336,544.090524,1615.89535,1.0,1
125.444263,262.050227,262.233895,0.0,0
124.565482,422.400055,422.53097,0.885,1
121.317013,291.146489,294.104189,0.298,1
127.375834,1223.47729,1223.79754,1.0,1
124.214841,100.222615,104.75849,0.0833,1
122.907015,833.327921,834.379979,0.792,1
121.457454,472.120239,475.113545,0.945,1
122.870968,170.164066,175.104201,0.416,1
127.771624,629.206766,629.777258,1.0,1
124.189529,187.197604,201.472331,0.686,1
123.897752,390.523981,390.709016,0.201,1
127.066708,807.426788,1206.73303,1.0,1
128.168804,239.257279,239.442255,0.0,0
123.434471,337.025418,339.397296,1.0,1
120.847542,806.495458,807.340488,0.927,1
121.022319,682.304464,684.896305,0.73,1
124.612605,234.962382,238.01514,0.319,1
122.904681,390.314322,391.390973,0.741,1
123.487006,845.524414,1178.77571,0.965,1
124.127594,638.569895,861.247804,0.919,1
128.612942,1122.16022,1327.22064,1.0,1
122.920241,626.57286,626.89431,0.757,1
120.738688,192.085847,941.214275,0.016995568,0
120.613922,973.908678,1100.86745,1.0,1
121.403633,920.889166,1430.80475,1.0,1
126.492903,563.267509,609.893363,0.92,1
123.98779,874.910279,878.737075,0.822,1
122.914602,1393.71747,1393.73324,1.0,1
123.356241,1036.99314,1572.89074,1.0,1
120.926745,1397.40795,1579.0097,1.0,1
126.621791,998.337974,1002.30609,0.898,1
121.673952,438.151873,1125.86305,0.51,1
121.301236,220.743345,220.93241,0.0,0
123.150675,970.082006,1156.51874,0.979,1
120.395841,698.833177,705.886573,0.872,1
123.403348,389.828323,395.800003,1.0,1
122.982692,545.562895,551.498791,0.693,1
121.837873,395.424692,1689.43958,1.0,1
120.248975,438.372911,615.15649,0.683,1
124.68718,1243.47021,1244.03199,1.0,1
121.681166,237.42612,238.208502,0.0543,1
121.575861,286.637789,290.610518,0.0547,1
122.19192,356.485183,356.651792,0.0,0
121.926769,1015.8601,1018.15806,1.0,1
127.332238,82.3458598,1571.42429,1.0,1
126.300713,587.348165,587.389206,0.952,1
128.974133,351.230404,355.519821,0.684,1
121.479559,113.493114,992.216647,0.246,1
124.766606,330.429714,334.593257,0.536,1
125.572896,448.01773,457.93398,1.0,1
120.61037,254.779069,254.976296,0.658,1
126.945687,450.352779,452.064984,0.416,1
125.669039,386.882539,517.580588,0.732,1
120.164356,168.887608,412.586244,0.162,1
121.148535,404.020503,1670.15144,1.0,1
122.274263,320.579011,320.744582,0.0,0
124.20877,1271.25494,1777.29746,1.0,1
125.275444,918.262898,920.599745,1.0,1
124.434761,75.2714417,399.974144,0.2680252,1
129.138651,376.387814,378.767853,0.4,1
128.020077,193.564771,193.756496,0.0,0
127.842923,282.181463,287.660464,0.234,1
122.880175,1453.07991,1453.09177,1.0,1
126.44315,166.572625,168.820637,0.0,0
122.247522,307.822029,315.443929,0.242,1
121.949137,217.396884,219.870403,0.0,0
121.49219,189.659877,189.849658,0.0,0
120.692623,1348.70982,1534.41573,1.0,1
127.154479,952.324446,1436.13241,1.0,1
127.148912,197.437983,398.335603,0.376,1
126.213801,1347.88413,1922.55222,1.0,1
122.595731,183.149298,184.409258,0.777,1
124.190252,1211.63652,1372.35007,1.0,1
123.253152,1372.91261,1633.37371,1.0,1
120.027485,539.295999,539.376658,0.91,1
123.240424,228.509333,228.710118,0.0,0
121.913644,193.557321,195.462413,0.914,1
127.204342,769.915665,771.32165,0.731,1
125.204569,533.455137,631.575903,0.907,1
123.43397,525.75053,525.833719,0.811,1
126.10985,907.466259,908.141494,0.951,1
121.721169,1175.57821,1176.36183,1.0,1
123.931922,908.988738,912.238925,0.943,1
123.623007,442.298956,442.428678,0.853,1
127.001396,221.665479,474.16047,0.633,1
128.466134,136.613898,136.804679,0.0,0
127.288354,400.425199,1059.59992,0.166,1
128.148012,505.577799,508.149851,0.886,1
121.619302,755.730862,1182.83749,0.827,1
124.207234,1073.84224,1492.93456,1.0,1
124.769811,115.326933,117.764685,0.156,1
121.582187,569.751282,569.836359,0.858,1
