mchi1,mchipm1,Final_CLs,exclusion
99.472708,99.6537915,0.0,0
624.178036,626.582253,0.879,1
872.424534,879.080383,0.943,1
378.364497,382.639614,1.0,1
377.761185,380.926864,0.572,1
378.322443,477.222626,0.344,1
850.504324,913.167555,1.0,1
1007.62982,1201.59714,1.0,1
456.753931,458.219999,0.233,1
128.348464,972.72043,0.259,1
113.537995,113.7249,0.0,0
63.905592,195.071202,4.51e-07,0
1286.63792,1447.37659,1.0,1
547.795255,554.415637,0.412,1
390.360956,390.511832,0.0,0
656.295545,659.766592,1.0,1
676.66111,679.33344,0.786,1
727.268274,729.033018,0.895,1
284.294842,285.930006,0.0596,1
159.573629,189.233287,0.158,1
254.716023,722.952907,0.014430062,0
265.369962,383.299599,0.578,1
471.659032,471.775615,0.0,0
676.049044,778.177671,0.927,1
509.324338,513.776766,0.461,1
487.659391,1515.6391,1.0,1
294.896919,958.950728,0.386,1
152.217202,159.623492,0.37,1
368.732383,677.91879,0.735,1
853.965191,856.79624,0.864,1
1052.20342,1079.67157,1.0,1
973.825948,1071.6898,0.997,1
98.8581948,98.9984445,0.00287,0
612.541897,620.376859,0.842,1
206.940448,1055.77841,0.36,1
197.067682,201.267606,0.666,1
230.346732,230.529972,0.0,0
100.154251,1790.58238,1.0,1
667.489366,668.376467,1.0,1
91.9126612,93.0341481,0.805,1
680.868691,1463.36122,1.0,1
255.028506,255.807387,1.0,1
370.163752,372.030342,0.188,1
594.775114,594.837238,1.0,1
412.760091,412.911133,0.0,0
92.3258297,95.0279462,0.0276,0
306.450388,308.108546,0.949,1
483.420017,1346.69436,1.0,1
327.602151,327.776835,0.0,0
414.582099,417.17567,0.63,1
164.281038,165.801865,0.763,1
322.439146,325.861111,0.222,1
100.046391,100.228083,0.0,0
380.48015,383.874562,0.523,1
85.6773268,220.514724,0.0051678093,0
190.251433,193.076214,0.0388,0
293.134455,293.326313,0.25,1
380.524989,384.597922,0.429,1
801.132443,1001.10416,0.979,1
825.228925,826.20241,1.0,1
52.3221925,346.947897,0.10797342,1
379.482258,384.035887,0.712,1
1547.97541,1634.92015,1.0,1
250.683874,1682.40566,1.0,1
568.523675,570.957672,0.736,1
627.733681,627.792028,0.802,1
522.600779,522.696113,0.48,1
23.0174812,131.32002,1.4399999999999998e-30,0
130.747122,134.842657,0.0325,0
1007.17162,1014.0651,1.0,1
182.617441,183.372927,0.191,1
225.023549,225.215098,0.0,0
1256.50902,1529.38461,1.0,1
565.007307,565.072576,1.0,1
348.302343,358.352679,0.694,1
129.467707,572.37676,2.01e-05,0
1595.85002,1595.88506,1.0,1
159.274255,159.560683,0.0591,1
592.33234,1226.11095,1.0,1
196.777846,543.40801,0.57,1
476.750281,713.548272,0.782,1
206.813644,1482.92923,1.0,1
1113.20934,1113.8221,1.0,1
696.182617,1080.16216,0.819,1
326.389345,328.473747,0.848,1
1343.22727,1346.00005,1.0,1
1169.23159,1169.95219,1.0,1
136.119432,776.14697,0.104,1
884.926362,891.008599,1.0,1
155.118578,155.309301,0.0,0
13.5188138,218.757824,2.3e-20,0
260.074371,261.55869,0.522,1
650.621942,651.146085,0.86,1
768.204965,840.162608,0.996,1
690.252514,690.872419,0.934,1
663.473158,764.103555,0.918,1
638.06845,638.447876,0.876,1
181.699981,181.904334,0.0,0
840.91752,843.143522,1.0,1
663.648243,668.37696,0.787,1
151.617795,153.090735,1.0,1
124.475929,124.661402,0.0,0
353.437664,1402.19665,1.0,1
1212.83076,1467.32824,1.0,1
125.497307,139.557822,8.24e-05,0
142.021805,142.217748,0.0107,0
855.779694,856.342108,0.933,1
1117.41637,1131.88189,1.0,1
9.58552851,981.523994,0.173,1
216.101699,218.383015,0.95,1
937.149092,938.325679,0.998,1
878.497507,879.200014,0.997,1
321.596756,322.465661,0.913,1
760.374519,762.523608,1.0,1
1388.93573,1941.83504,1.0,1
335.366133,337.18739,1.0,1
1858.82502,1870.71502,1.0,1
360.475406,360.634872,0.0,0
257.69085,351.325333,0.643,1
1501.0108,1503.88555,1.0,1
128.959545,129.148154,0.0,0
809.110338,809.651868,0.903,1
145.163357,584.437927,0.07924764,1
158.37757,469.49744,0.14609623,1
381.963721,382.120844,0.0,0
504.068424,504.671206,0.968,1
131.820214,725.664714,0.0005968452,0
487.9624,1343.05957,1.0,1
1385.44322,1578.22004,1.0,1
1329.05516,1634.571,1.0,1
393.875929,572.040308,0.298,1
119.093473,119.701991,0.838,1
1290.39966,1295.71272,1.0,1
346.042155,368.954069,0.535,1
565.291438,566.775774,0.957,1
465.587558,465.712704,0.0,0
616.579841,620.298854,1.0,1
358.101155,1659.5407,1.0,1
573.103548,573.231389,0.472,1
310.158068,310.341921,0.411,1
1211.47498,1594.27753,1.0,1
116.31853,404.66113,0.000644,0
479.560391,482.1661,0.928,1
656.921031,1692.56933,1.0,1
943.699602,1518.58243,1.0,1
470.038599,470.193635,0.0,0
609.09718,1117.60747,0.713,1
971.598171,1415.08878,1.0,1
663.873336,674.717577,0.678,1
353.528922,356.381894,0.922,1
836.127802,839.00174,1.0,1
772.606862,1381.68981,1.0,1
188.591108,188.796468,0.0,0
365.579919,413.75165,0.699,1
182.548502,726.563357,0.107,1
766.501309,1758.91937,1.0,1
1270.36667,1273.88468,1.0,1
1217.12007,1748.89802,1.0,1
456.825736,459.350477,0.929,1
192.963516,198.485226,0.36015642,1
141.185441,141.375641,0.0,0
609.033814,609.480336,0.896,1
399.111764,486.277243,0.557,1
207.773238,730.32382,0.119,1
148.453537,152.291993,0.0572,1
265.684226,926.393557,0.0472,0
1023.16844,1637.7593,1.0,1
187.174552,768.780193,0.111,1
327.796462,331.650249,0.166,1
795.232945,869.99155,0.914,1
952.416762,953.164237,1.0,1
283.165123,288.763967,0.318,1
217.410035,219.667463,0.853,1
282.409834,460.763853,0.253,1
695.994541,696.116858,0.96,1
1010.09746,1015.0954,1.0,1
760.583879,763.22217,1.0,1
55.9858719,406.393412,0.2518521,1
530.124823,616.312908,0.834,1
184.440822,189.142709,0.34182528,1
722.860038,1225.6531,1.0,1
577.670818,592.785116,0.71,1
117.601732,121.313936,0.147,1
428.082335,434.93951,0.912,1
494.567922,496.230168,0.375,1
310.344412,310.524329,0.198,1
900.995057,903.542882,0.954,1
166.170195,880.402654,0.0922,1
118.896836,130.872508,1.36e-05,0
776.709396,1136.84982,0.909,1
8.2329767,1197.65706,0.377,1
147.171189,958.522252,0.317,1
445.276383,448.630984,0.936,1
323.670657,1305.72442,1.0,1
448.834335,449.685906,1.0,1
1291.8205,1519.70847,1.0,1
1207.75018,1323.91758,1.0,1
427.538741,523.869768,0.831,1
30.8038779,105.879442,0.0,0
905.974964,1330.77981,1.0,1
435.148261,1441.11952,1.0,1
744.03736,760.424924,0.965,1
264.877183,622.555191,0.306,1
432.588389,662.36398,0.66,1
357.926068,1169.17665,0.626,1
140.647187,144.776764,0.0647,1
340.614412,544.473375,0.746,1
311.105724,917.214483,0.347,1
638.990971,640.165369,0.865,1
139.879564,140.068261,0.0,0
287.60522,493.591981,0.232,1
837.627263,863.804985,0.967,1
1419.77149,1419.95096,1.0,1
613.903053,614.012384,0.576,1
634.32872,634.370387,0.836,1
917.32114,929.533064,0.924,1
649.058763,650.960825,0.813,1
525.577071,1581.83285,1.0,1
169.348436,171.605905,0.87,1
31.9737276,626.232368,0.03130278,0
571.832712,572.303349,0.792,1
699.686701,1135.81024,0.833,1
265.535393,268.377286,0.475,1
293.291229,293.473462,0.0,0
299.66222,302.327363,0.809,1
424.852084,428.479723,0.87,1
872.907366,1188.043,0.967,1
264.529733,264.708621,0.0,0
672.004463,674.782125,1.0,1
829.744359,831.297958,0.988,1
72.759789,1222.18408,1.0,1
177.839047,182.857056,0.274,1
259.063562,371.729647,0.47,1
313.257991,313.83598,1.0,1
691.925742,694.979438,0.767,1
143.966257,144.167297,0.0319,0
1370.73933,1734.05908,1.0,1
745.276767,745.410594,0.914,1
361.072908,1456.14291,1.0,1
356.192294,737.185653,0.312,1
378.090332,1385.69054,1.0,1
393.28873,1313.63177,1.0,1
573.802473,574.964664,0.727,1
960.685664,963.753242,1.0,1
728.584386,734.064486,0.599,1
527.786471,565.098004,0.663,1
415.475778,415.638459,0.0,0
1316.86033,1317.19875,1.0,1
271.361531,279.438931,0.824,1
269.146452,269.309522,0.0,0
198.363127,201.179673,0.319,1
170.380855,329.813286,0.002359223,0
897.218637,898.387324,0.841,1
272.591846,1008.65893,0.38497144,1
953.679619,957.884157,1.0,1
100.6922,101.625966,0.0268,0
378.545058,1135.36228,0.584,1
744.742687,747.951203,1.0,1
359.438077,757.296218,0.423,1
268.424574,268.604947,0.0,0
244.167372,244.327447,0.0385,0
259.119838,272.412829,0.802,1
212.10419,885.500954,0.237,1
1530.96811,1534.27039,1.0,1
648.078974,688.752802,0.931,1
265.12642,267.152098,1.0,1
876.437985,877.261012,0.938,1
226.154935,232.313702,0.1963072,1
563.787783,1085.77109,0.675,1
424.290105,437.291717,0.212,1
202.857073,206.351278,0.183,1
156.911735,159.578815,0.778,1
358.052952,358.213953,0.0,0
195.709788,1134.65103,0.467,1
375.138329,1446.40307,1.0,1
526.229815,526.32727,0.908,1
905.126716,905.249033,0.949,1
145.848731,148.604355,0.518,1
590.384369,591.711173,0.601,1
1296.17948,1449.72222,1.0,1
771.177428,771.876182,0.87,1
339.533135,423.326728,0.635,1
560.530708,563.894642,0.637,1
224.220407,1079.58479,0.381,1
556.928421,1011.28286,0.627,1
930.828796,968.537049,1.0,1
327.820785,327.998078,0.0,0
355.926424,614.22909,0.229,1
1563.34483,1566.37586,1.0,1
331.33023,333.22119,0.967,1
281.830358,282.174038,0.38,1
456.083454,475.259256,0.415,1
119.166486,372.042311,8.267637e-07,0
760.712115,1354.4056,1.0,1
725.141378,727.853978,1.0,1
522.386365,523.532896,0.906,1
74.0594602,314.693914,0.054177977,1
588.077189,589.068044,0.827,1
318.924846,319.109107,0.928,1
449.608772,1403.14136,1.0,1
254.755897,258.293133,0.45,1
257.325281,1209.04369,1.0,1
418.361771,747.175566,0.518,1
28.8201697,300.894537,0.016221851,0
765.899129,766.40671,0.969,1
608.140539,609.995009,1.0,1
586.653545,586.932265,0.594,1
210.511484,210.709643,0.0,0
169.135072,701.428187,0.0358843,0
928.065224,1529.76056,1.0,1
419.788769,1516.24424,1.0,1
482.964195,531.526854,0.793,1
735.457933,736.477861,0.963,1
547.673136,548.472616,1.0,1
310.464152,1141.39028,0.283,1
551.886187,554.066294,0.893,1
229.678697,372.912135,0.725,1
711.318152,713.093724,1.0,1
274.638795,279.599722,0.174,1
94.5690858,680.908846,0.0585,1
57.2349667,446.166985,0.55776757,1
330.551825,336.276898,0.0534,1
824.020685,1248.28427,1.0,1
699.920671,1472.87046,1.0,1
447.749613,450.943626,0.22,1
356.799655,358.229813,0.926,1
296.257641,298.292821,0.939,1
1189.83032,1192.05772,1.0,1
499.887349,501.025795,0.99,1
720.314177,722.687317,0.809,1
343.755424,343.919854,0.0,0
477.869435,478.003761,0.844,1
381.677457,384.053456,1.0,1
876.023836,878.825499,1.0,1
302.093594,302.262882,0.0,0
1563.16892,1563.3725,1.0,1
353.514539,353.685436,0.0,0
1301.37417,1527.59045,1.0,1
1318.6269,1321.09419,1.0,1
425.19254,425.295132,0.433,1
275.105092,275.286803,0.0,0
674.683601,675.854679,0.853,1
103.904787,107.524369,0.0572,1
717.288553,1483.99678,1.0,1
1387.1478,1388.07529,1.0,1
171.220929,171.471136,0.0296,0
514.280651,1116.32429,0.371,1
742.656908,745.141059,0.907,1
48.6025051,399.756146,0.00268,0
574.674665,576.934568,0.639,1
257.892856,1086.69197,0.219,1
206.281038,214.689888,0.344,1
22.8973787,386.649584,0.00142,0
123.975948,1323.93001,1.0,1
416.880841,417.02608,0.0,0
545.412671,546.561101,0.956,1
1082.73259,1083.64111,0.998,1
582.93305,582.994312,0.937,1
1420.25672,1797.22348,1.0,1
1376.29155,1376.33262,1.0,1
450.525063,455.525164,1.0,1
869.384653,870.419188,0.956,1
392.704302,398.194149,0.408,1
70.4457946,206.762059,0.00618,0
90.880403,946.738919,0.0412,0
621.099882,622.219919,0.834,1
268.987486,510.354448,0.489,1
420.289365,421.998442,0.271,1
125.510973,126.290826,0.902,1
1556.34594,1556.73617,1.0,1
455.353127,636.686824,0.671,1
427.828044,427.96239,0.953,1
998.660403,1812.94271,1.0,1
403.4857,403.649906,0.0,0
426.520503,540.67228,0.665,1
1092.87592,1093.73108,1.0,1
864.746028,878.639503,0.919,1
556.79233,556.871709,0.671,1
1212.65698,1216.33967,1.0,1
239.711439,239.899747,0.0,0
123.844631,158.143834,0.0271,0
998.305438,1085.43599,0.993,1
1230.51936,1257.43922,1.0,1
1100.08966,1103.08978,1.0,1
573.96759,1483.30502,1.0,1
191.2909,193.57148,0.918,1
191.620887,194.859487,0.778,1
835.54965,865.489905,1.0,1
594.378206,594.705579,1.0,1
249.807649,249.996139,0.0,0
306.354787,307.436606,1.0,1
191.623543,192.448526,0.246,1
673.362194,786.158171,0.961,1
309.735874,926.556642,0.261,1
915.357648,993.082282,0.97,1
288.729333,1040.72958,0.131,1
695.338434,698.773694,0.935,1
180.009595,183.839137,0.48951906,1
83.7712101,973.783805,0.269,1
1773.91112,1814.30454,1.0,1
1095.81327,1096.44878,1.0,1
341.104097,1803.1817,1.0,1
412.354864,415.176442,0.788,1
465.105153,812.369232,0.567,1
141.831288,529.032762,0.0707,1
583.085484,583.918443,0.796,1
489.832251,493.328491,0.284,1
482.114896,948.392709,0.459,1
209.84559,210.0345,0.0,0
737.52272,911.747909,0.934,1
558.460858,558.511787,1.0,1
39.9496997,189.889435,1.74e-05,0
214.606254,214.796112,0.0,0
24.7391488,358.194441,0.0032313599,0
394.411803,394.555158,0.0,0
306.635404,308.667213,0.49,1
21.9393859,962.545768,0.3,1
316.732727,316.909968,0.72,1
305.655148,306.880802,0.742,1
614.983983,766.323414,0.891,1
643.830526,646.055611,0.937,1
828.844555,1303.20563,1.0,1
1135.67842,1136.30832,1.0,1
439.89257,442.008857,0.866,1
652.683779,654.251653,0.441,1
334.30549,337.231649,0.951,1
521.56811,522.569551,0.865,1
108.608003,111.785405,0.125,1
104.668252,112.924113,0.0712,1
364.160777,397.702912,0.789,1
643.79979,828.80314,0.963,1
635.380034,635.575842,0.843,1
771.406289,772.312871,0.876,1
1012.44652,1013.11478,0.996,1
167.845548,169.205418,0.872,1
786.879127,969.890369,1.0,1
404.331957,404.477517,0.0,0
345.989555,1333.81316,1.0,1
398.74498,399.222134,0.844,1
338.078392,339.013961,0.545,1
730.243581,1493.36616,1.0,1
1130.36073,1173.18549,1.0,1
304.980808,305.167395,0.209,1
8.39904735,1482.47552,1.0,1
239.210676,242.121771,0.052360166,1
886.71102,888.6356,1.0,1
771.06902,801.538161,0.921,1
56.6627089,944.807766,0.206,1
1115.36143,1380.1409,1.0,1
96.3019825,597.752121,0.0363,0
162.305379,1328.09467,1.0,1
578.414677,581.593877,0.686,1
353.850176,354.009176,0.0,0
426.929721,486.95354,0.493,1
265.083851,1241.15644,1.0,1
1624.80552,1747.50021,1.0,1
92.7322437,1233.3099,1.0,1
827.175168,832.170884,0.939,1
76.7129133,126.259005,1.3e-10,0
1398.13116,1751.77612,1.0,1
194.649869,1340.92118,1.0,1
376.211151,1087.14543,0.201,1
233.16025,233.35091,0.0,0
7.01688221,1299.4855,1.0,1
431.664812,432.794443,1.0,1
895.207485,895.636075,1.0,1
1156.08736,1156.18435,1.0,1
162.163041,162.356077,0.0,0
103.057743,103.295912,3.89e-06,0
966.268722,1077.7821,0.968,1
1442.47229,1445.93678,1.0,1
1124.154,1124.57233,1.0,1
473.055455,477.083888,0.617,1
1058.26435,1062.38459,1.0,1
164.626433,164.865832,0.0109,0
764.471747,764.515395,0.932,1
155.527284,157.644102,0.0463,0
787.214698,792.970115,1.0,1
205.712619,205.921519,0.0294,0
1208.12485,1209.52236,1.0,1
760.249945,898.82855,0.983,1
522.439886,541.792046,0.904,1
624.825735,628.218911,1.0,1
443.278398,447.438917,1.0,1
424.587106,547.756516,0.889,1
178.149406,178.345001,0.0,0
384.957555,1346.96537,1.0,1
136.282229,136.485912,0.0132,0
131.311642,397.768105,0.07419114,1
373.710874,690.080268,0.393,1
906.991445,912.12244,1.0,1
305.820232,305.993856,0.0,0
1034.92685,1046.23734,1.0,1
744.620582,1564.51228,1.0,1
1274.69324,1911.14138,1.0,1
294.774468,294.963979,0.0757,1
342.749375,1887.51625,1.0,1
160.576297,906.881924,0.185,1
175.171206,175.366782,0.0,0
507.477797,513.169644,0.923,1
587.208218,734.44047,0.906,1
349.942246,1830.57375,1.0,1
254.287582,257.11998,0.955,1
420.333346,424.534263,0.707,1
145.017395,654.271427,0.5803916,1
226.996586,677.219646,0.145,1
324.556055,328.118192,0.0,0
807.259197,812.717198,0.966,1
289.065398,292.096918,0.898,1
694.803049,695.172455,0.878,1
991.680451,1069.02853,1.0,1
588.500321,590.168114,0.757,1
602.313546,602.34015,1.0,1
288.256474,408.309007,0.385,1
402.061916,1301.4802,1.0,1
538.663033,539.367481,1.0,1
244.121403,246.53115,0.401,1
639.789917,714.991749,0.895,1
314.695642,314.876106,0.344,1
1415.40421,1416.76668,1.0,1
185.807537,185.998551,0.0,0
315.783423,1144.92642,0.326,1
77.5143518,492.937517,0.028041875,0
545.169157,545.232228,0.852,1
142.980108,143.841792,0.0101,0
121.581228,121.772158,0.0,0
211.61802,211.729489,0.0,0
163.691091,324.144321,0.0619,1
983.664565,1626.35015,1.0,1
434.07973,1080.00191,0.454,1
874.674176,1759.6699,1.0,1
486.851039,487.011455,0.276,1
277.57653,277.756475,0.0,0
244.905286,650.652369,0.213,1
103.226053,103.4096,0.0,0
481.278409,525.706317,0.896,1
99.1137329,99.366391,8.75e-05,0
300.139772,302.891188,0.907,1
1484.82002,1551.10245,1.0,1
130.461312,636.349322,0.0471,0
925.155295,1330.1882,1.0,1
314.017696,1057.47633,0.462,1
665.686308,668.415555,0.832,1
271.109805,279.582938,0.681,1
87.935357,163.173404,4.26e-08,0
283.841625,285.997152,1.0,1
269.182954,269.261998,0.139,1
365.510989,1814.51178,1.0,1
1312.35203,1405.95653,1.0,1
160.290798,1501.40139,1.0,1
259.267254,259.34852,0.0409,0
397.233074,397.361587,0.914,1
342.405217,348.218591,0.632,1
335.590331,1282.36418,1.0,1
256.383519,258.6339,0.041507237,0
567.628108,567.690141,0.848,1
1120.66995,1165.33252,1.0,1
744.248019,745.009702,0.918,1
437.183692,853.122811,0.476,1
996.0308,1060.43057,1.0,1
1062.90488,1063.47243,1.0,1
249.639534,254.426195,0.07204796,1
812.997222,814.33084,0.935,1
22.0822171,255.512899,8.2e-09,0
844.126208,897.433639,1.0,1
483.966682,486.929334,0.80640215,1
90.25447,92.4092738,0.0174,0
210.159732,472.059325,0.653,1
564.641661,566.563509,0.457,1
458.434285,556.649939,0.85,1
166.426948,170.626662,0.394,1
10.2144713,445.474085,0.05093336,1
684.534342,691.738379,1.0,1
562.920754,565.850061,0.941,1
857.42414,857.981909,1.0,1
108.853202,114.802611,0.00655,0
443.904448,444.036652,0.0,0
585.132739,598.122254,0.913,1
1406.01434,1406.02804,1.0,1
412.716545,1178.77957,0.632,1
471.390065,471.498874,1.0,1
212.691992,215.288866,0.0426,0
699.709343,1662.16281,1.0,1
350.711239,352.954536,0.913,1
319.952019,323.403976,0.903,1
1365.59961,1378.25905,1.0,1
314.894604,315.072621,0.461,1
106.267145,243.976683,0.039165813,0
134.373238,136.07226,0.028987724,0
163.872588,605.51364,0.0612,1
53.4506057,329.509719,0.0,0
633.122431,634.190848,0.855,1
1002.68925,1005.01788,1.0,1
318.820921,1185.11934,0.615,1
225.752767,228.314059,0.955,1
817.52394,1118.46546,0.94,1
268.3235,268.510141,0.236,1
567.297841,567.73462,1.0,1
397.164477,397.305851,0.0,0
960.763496,962.875289,1.0,1
121.102287,226.160774,0.017646618,0
762.051843,867.382087,0.921,1
553.652213,939.274078,0.621,1
534.36644,715.580238,0.906,1
418.910947,419.290976,0.916,1
412.002086,412.129056,0.735,1
594.080605,1619.27183,1.0,1
112.791482,135.132624,0.00896,0
398.679877,398.826933,0.0,0
218.443345,219.810918,0.938,1
907.868839,910.102223,0.942,1
361.666797,361.911813,0.192,1
521.648352,1482.62511,1.0,1
219.021688,252.969663,0.514,1
404.535581,748.346903,0.465,1
354.373002,354.882583,0.922,1
446.018736,452.756274,0.932,1
661.52798,726.822246,0.953,1
887.821026,889.822811,1.0,1
902.683802,905.122829,0.929,1
97.9997123,466.044571,0.418,1
188.479289,294.876931,0.319,1
435.377407,435.505337,0.0,0
258.980444,261.175221,0.354,1
160.846693,161.042979,0.0475,0
758.133093,825.385139,1.0,1
514.244703,514.357132,0.909,1
117.341438,117.531248,0.02,0
235.239119,235.4269,0.0,0
934.579691,934.876816,1.0,1
628.462137,630.79949,1.0,1
184.203064,184.394614,0.0,0
568.729829,887.607724,0.791,1
346.366562,1324.81568,1.0,1
102.892836,491.507851,0.159,1
442.16769,442.314509,0.0,0
232.025273,335.092831,0.0976,1
95.1705159,95.3495007,0.0,0
951.14578,956.739923,0.866,1
871.301293,1596.5411,1.0,1
567.622644,973.529436,0.64,1
728.446443,728.92924,0.933,1
540.924435,543.809438,0.625,1
254.745261,257.679799,0.819,1
290.260618,1121.66087,0.493,1
349.201598,351.627675,0.595,1
531.738898,725.784753,0.932,1
194.21108,1022.76574,0.0424,0
56.1497213,545.506921,0.08248115,1
660.607207,1124.28304,0.796,1
329.436993,329.604372,0.0,0
294.498814,346.169761,0.164,1
347.106196,509.389017,0.866,1
391.380799,391.525991,0.0,0
855.203916,862.399171,1.0,1
371.423715,373.152613,0.608,1
292.401275,292.685974,0.286,1
192.783356,192.974734,0.0,0
798.842089,1106.77408,0.928,1
169.430447,175.244887,0.0040450636,0
321.717729,1199.35015,0.689,1
344.270151,904.108043,0.323,1
406.491199,1237.07727,1.0,1
123.908586,127.385924,0.0771,1
901.544417,902.12308,0.992,1
146.0354,146.701114,0.827,1
406.958942,407.106631,0.0,0
459.708924,667.948914,0.806,1
336.193789,339.593853,0.561,1
1004.97465,1698.00835,1.0,1
779.265528,876.666447,1.0,1
106.731255,715.452423,0.08781824,1
794.854332,1011.76928,0.964,1
95.8325653,639.996662,0.02202015,0
232.823673,235.02509,0.157,1
286.194278,290.347644,0.267,1
185.411933,586.272875,0.148,1
273.947683,551.988786,0.639,1
251.460288,256.495869,0.045247175,0
31.4570267,1439.97409,1.0,1
134.259397,514.208423,0.07368658,1
49.5664842,801.428028,0.00208559,0
888.505586,1048.1506,0.981,1
452.419341,700.8453,0.644,1
279.174171,323.412216,0.64,1
1015.69359,1210.26948,1.0,1
132.732467,139.569679,0.0187,0
733.230019,733.912543,0.933,1
442.711749,442.840018,0.0,0
1049.57162,1049.92741,1.0,1
225.473583,228.15699,0.967,1
573.36341,573.441123,0.792,1
903.446004,1366.68172,1.0,1
1150.95166,1247.11962,1.0,1
233.300966,233.589653,0.0609,1
199.337547,589.80665,0.0811,1
779.550373,782.355035,0.857,1
156.144353,1358.63835,1.0,1
91.9454058,1168.03289,0.422,1
680.37882,683.185683,0.807,1
198.089142,198.647952,0.394,1
1130.48564,1682.18008,1.0,1
692.938303,709.667353,0.862,1
39.823229,1071.81762,0.17,1
966.020513,968.667819,1.0,1
317.894471,318.0876,0.231,1
521.290112,521.430803,0.0,0
221.28367,551.700028,0.0257,0
510.818747,510.997504,0.63,1
126.421688,225.989797,0.0010944231,0
643.853633,1941.53076,1.0,1
1193.10357,1318.24679,1.0,1
577.159983,577.249374,0.575,1
147.502676,395.527831,0.203,1
169.728004,176.208961,0.463,1
53.3343365,1634.4406,1.0,1
690.227187,998.970956,0.928,1
235.910442,239.69857,0.508,1
244.676653,965.93484,0.225,1
755.236577,758.139247,0.86,1
367.824194,369.584284,0.382,1
466.106804,466.26279,0.0,0
508.761849,511.427823,0.54,1
166.483941,172.370701,0.0020061862,0
426.576097,881.692565,0.434,1
646.730846,647.880708,0.939,1
438.595881,440.950952,0.338,1
140.431788,140.617452,0.0,0
218.857218,789.50735,0.187,1
977.928242,1618.70286,1.0,1
386.133964,545.280635,0.771,1
1163.64606,1164.69185,1.0,1
1490.6168,1493.65083,1.0,1
906.547731,907.729271,1.0,1
883.543245,1209.57651,1.0,1
714.806809,717.759881,0.852,1
469.663561,469.789238,0.0,0
542.631503,542.700064,1.0,1
589.500133,589.587911,0.739,1
198.050973,199.419892,0.921,1
1211.64799,1808.70561,1.0,1
398.528584,398.67929,0.0,0
404.226251,406.224731,0.676,1
601.235297,604.325149,1.0,1
808.05876,810.674518,0.929,1
1000.92947,1465.26156,1.0,1
198.428782,206.28815,0.257,1
38.6884953,1148.31749,0.57,1
337.058352,337.238742,0.0,0
394.087422,395.799822,1.0,1
429.1877,1680.32607,1.0,1
858.776379,1036.70094,1.0,1
928.331077,931.796673,0.948,1
833.996597,928.886832,1.0,1
1063.24936,1065.61488,0.933,1
512.64652,518.054025,0.6,1
952.150696,1681.36437,1.0,1
332.922706,333.092945,0.0,0
597.632162,597.684629,0.784,1
787.500033,787.832683,0.96,1
362.638274,1707.67377,1.0,1
597.861522,597.983575,0.866,1
91.8644377,92.0426893,0.0,0
469.476484,471.735928,0.639,1
759.550071,764.953294,0.969,1
952.954128,954.318936,0.89,1
266.439265,266.626971,0.0,0
244.492895,263.045307,0.231,1
1030.88224,1033.37669,1.0,1
299.767,299.948578,0.467,1
475.088961,982.984139,0.409,1
395.803904,395.957242,0.0,0
421.097428,421.275959,0.333,1
334.853838,1737.5685,1.0,1
919.541475,1391.48927,1.0,1
328.216713,417.369783,0.403,1
30.0675531,1246.60733,1.0,1
460.891207,463.235839,0.629,1
568.15162,569.110865,0.914,1
485.622422,1840.21744,1.0,1
103.485228,106.283099,0.00371,0
220.262518,222.802473,0.793,1
110.180061,110.377055,0.0,0
151.69119,535.815665,0.124,1
1106.04695,1166.95993,1.0,1
385.92989,390.471867,0.742,1
1125.87424,1130.23304,1.0,1
803.991203,1201.12632,1.0,1
270.627229,270.810347,0.0,0
98.8729486,1157.67166,0.535,1
709.632527,710.560318,0.89,1
1607.12686,1607.1325,1.0,1
475.021653,476.2391,0.519,1
1085.90167,1086.2572,1.0,1
449.691723,1271.27343,1.0,1
814.74895,814.805711,0.96,1
637.704149,640.87187,0.689,1
708.96768,712.065279,0.885,1
249.550332,252.201868,0.935,1
371.650932,371.898566,0.288,1
335.67824,335.847705,0.0,0
1182.01347,1184.59561,1.0,1
542.979574,543.041474,0.881,1
907.181039,908.080907,1.0,1
999.847984,1000.5881,0.896,1
1307.53377,1308.41361,1.0,1
698.019718,1683.51156,1.0,1
629.04688,629.981296,0.941,1
277.890652,282.208714,0.0,0
327.181516,733.745031,0.632,1
282.094076,605.676998,0.5974999,1
929.152347,1502.28562,1.0,1
313.831619,601.297443,0.383,1
204.325109,204.531563,0.0,0
1369.15793,1485.90686,1.0,1
253.66588,253.854472,0.386,1
580.577977,581.150026,0.435,1
363.35645,430.127486,0.621,1
870.35259,873.881463,0.891,1
483.113104,1004.30441,0.552,1
303.572829,1791.78283,1.0,1
208.467743,212.116697,0.0,0
289.487298,302.492911,0.359,1
59.4002354,410.577675,0.015756179,0
287.823155,899.411871,0.215,1
1014.57247,1381.54909,1.0,1
372.126601,1509.16369,1.0,1
120.617233,913.777784,0.172,1
347.116461,347.322187,0.106,1
713.078067,1709.51712,1.0,1
128.716474,131.850435,0.127,1
585.159553,589.161339,0.927,1
472.99669,475.935701,0.234,1
338.929951,464.964486,0.78,1
1302.85599,1303.62177,1.0,1
807.236153,842.584516,1.0,1
551.466123,559.750876,0.704,1
198.60346,742.175962,0.132,1
978.146202,1313.95524,1.0,1
